,id_point,building_id,name_point,description,units,tagged_units,equip_id,equip_type_abbr,equip_type_name,tags
984,308588,438,AOLTW.FPMETER-001.BM-010,,kWh,kwh,28656,METER,Meter,"['meter', 'elecMeter']"
985,308589,438,AOLTW.FPMETER-001.WM-027,,kWh,kwh,28657,METER,Meter,"['meter', 'elecMeter']"
986,308590,438,AOLTW.FPMETER-001.WM-081,,kWh,kwh,28658,METER,Meter,"['meter', 'elecMeter']"
987,308591,438,AOLTW.FPMETER-001.WM-082,,kWh,kwh,28659,METER,Meter,"['meter', 'elecMeter']"
988,308592,438,AOLTW.FPMETER-003.WM-002,,kWh,kwh,28660,METER,Meter,"['meter', 'elecMeter']"
989,308593,438,AOLTW.FPMETER-004.BM-008,,kWh,kwh,28661,METER,Meter,"['meter', 'elecMeter']"
990,308594,438,AOLTW.FPMETER-004.SM-02A,,kWh,kwh,28662,METER,Meter,"['meter', 'elecMeter']"
991,308595,438,AOLTW.FPMETER-004.SM-05A,,kWh,kwh,28663,METER,Meter,"['meter', 'elecMeter']"
992,308596,438,AOLTW.FPMETER-004.SM-05B,,kWh,kwh,28664,METER,Meter,"['meter', 'elecMeter']"
993,308597,438,AOLTW.FPMETER-004.SM-05D,,kWh,kwh,28665,METER,Meter,"['meter', 'elecMeter']"
994,308598,438,AOLTW.FPMETER-004.SM-05E,,kWh,kwh,28666,METER,Meter,"['meter', 'elecMeter']"
995,308599,438,AOLTW.FPMETER-005.BM-011,,kWh,kwh,28667,METER,Meter,"['meter', 'elecMeter']"
996,308600,438,AOLTW.FPMETER-005.BM-012,,kWh,kwh,28668,METER,Meter,"['meter', 'elecMeter']"
997,308601,438,AOLTW.FPMETER-005.SM-05C,,kWh,kwh,28669,METER,Meter,"['meter', 'elecMeter']"
998,308602,438,AOLTW.FPMETER-006.WM-003,,kWh,kwh,28670,METER,Meter,"['meter', 'elecMeter']"
999,308603,438,AOLTW.FPMETER-006.WM-004,,kWh,kwh,28671,METER,Meter,"['meter', 'elecMeter']"
1000,308604,438,AOLTW.FPMETER-007.SM-002,,kWh,kwh,28672,METER,Meter,"['meter', 'elecMeter']"
1001,308605,438,AOLTW.FPMETER-007.SM-003,,kWh,kwh,28673,METER,Meter,"['meter', 'elecMeter']"
1002,308606,438,AOLTW.FPMETER-007.SM-024,,kWh,kwh,28674,METER,Meter,"['meter', 'elecMeter']"
1003,308607,438,AOLTW.FPMETER-007.SM-025,,kWh,kwh,28675,METER,Meter,"['meter', 'elecMeter']"
1004,308608,438,AOLTW.FPMETER-007.WM-009,,kWh,kwh,28676,METER,Meter,"['meter', 'elecMeter']"
1005,308609,438,AOLTW.FPMETER-007.WM-010,,kWh,kwh,28677,METER,Meter,"['meter', 'elecMeter']"
1006,308610,438,AOLTW.FPMETER-007.WM-028,,kWh,kwh,28678,METER,Meter,"['meter', 'elecMeter']"
1007,308611,438,AOLTW.FPMETER-007.WM-029,,kWh,kwh,28679,METER,Meter,"['meter', 'elecMeter']"
1008,308612,438,AOLTW.FPMETER-010.BM-009,,kWh,kwh,28680,METER,Meter,"['meter', 'elecMeter']"
1009,308613,438,AOLTW.FPMETER-010.BM-013,,kWh,kwh,28681,METER,Meter,"['meter', 'elecMeter']"
1010,308614,438,AOLTW.FPMETER-010.BM-C1S,,kWh,kwh,28682,METER,Meter,"['meter', 'elecMeter']"
1011,308615,438,AOLTW.FPMETER-010.SM-04A,,kWh,kwh,28683,METER,Meter,"['meter', 'elecMeter']"
1012,308616,438,AOLTW.FPMETER-010.SM-04B,,kWh,kwh,28684,METER,Meter,"['meter', 'elecMeter']"
1013,308617,438,AOLTW.FPMETER-010.SM-04C,,kWh,kwh,28685,METER,Meter,"['meter', 'elecMeter']"
1014,308618,438,AOLTW.FPMETER-010.SM-04D,,kWh,kwh,28686,METER,Meter,"['meter', 'elecMeter']"
1015,308619,438,AOLTW.FPMETER-010.SM-04E,,kWh,kwh,28687,METER,Meter,"['meter', 'elecMeter']"
1016,308620,438,AOLTW.FPMETER-010.WM-001,,kWh,kwh,28688,METER,Meter,"['meter', 'elecMeter']"
1017,308621,438,AOLTW.FPMETER-010.WM-006,,kWh,kwh,28689,METER,Meter,"['meter', 'elecMeter']"
1018,308622,438,AOLTW.FPMETER-011.SM-MS1,,kWh,kwh,28690,METER,Meter,"['meter', 'elecMeter']"
1019,308623,438,AOLTW.FPMETER-011.SM-MS2,,kWh,kwh,28691,METER,Meter,"['meter', 'elecMeter']"
1020,308624,438,AOLTW.FPMETER-011.SM-MS3,,kWh,kwh,28692,METER,Meter,"['meter', 'elecMeter']"
1021,308625,438,AOLTW.FPMETER-014.BM-03S,,kWh,kwh,28693,METER,Meter,"['meter', 'elecMeter']"
1022,308627,438,AOLTW.FPMETER-014.BM-4-1.HW,,kWh,kwh,28694,METER,Meter,"['meter', 'elecMeter']"
1023,308626,438,AOLTW.FPMETER-014.BM-4-1.CHW,,kWh,kwh,28694,METER,Meter,"['meter', 'elecMeter']"
1024,308628,438,AOLTW.FPMETER-014.BM-4-2.CHW,,kWh,kwh,28695,METER,Meter,"['meter', 'elecMeter']"
1025,308629,438,AOLTW.FPMETER-014.BM-4-2.HW,,kWh,kwh,28695,METER,Meter,"['meter', 'elecMeter']"
1026,308630,438,AOLTW.FPMETER-014.SM-006,,kWh,kwh,28696,METER,Meter,"['meter', 'elecMeter']"
1027,308631,438,AOLTW.FPMETER-014.SM-023,,kWh,kwh,28697,METER,Meter,"['meter', 'elecMeter']"
1028,308632,438,AOLTW.FPMETER-014.SM-026,,kWh,kwh,28698,METER,Meter,"['meter', 'elecMeter']"
1029,308633,438,AOLTW.FPMETER-014.SM-028,,kWh,kwh,28699,METER,Meter,"['meter', 'elecMeter']"
1030,308634,438,AOLTW.FPMETER-014.SM-031,,kWh,kwh,28700,METER,Meter,"['meter', 'elecMeter']"
1031,308635,438,Z_AOLTW.FPMETER-014.SM-032,,kWh,kwh,28701,METER,Meter,"['meter', 'elecMeter']"
1032,308636,438,AOLTW.FPMETER-014.WM-005,,kWh,kwh,28702,METER,Meter,"['meter', 'elecMeter']"
1033,308637,438,AOLTW.FPMETER-017.BM-4-3.CHW,,kWh,kwh,28703,METER,Meter,"['meter', 'elecMeter']"
1034,308638,438,AOLTW.FPMETER-017.BM-4-3.HW,,kWh,kwh,28703,METER,Meter,"['meter', 'elecMeter']"
1035,308640,438,AOLTW.FPMETER-017.BM-4-4.HW,,kWh,kwh,28704,METER,Meter,"['meter', 'elecMeter']"
1036,308639,438,AOLTW.FPMETER-017.BM-4-4.CHW,,kWh,kwh,28704,METER,Meter,"['meter', 'elecMeter']"
1037,308641,438,AOLTW.FPMETER-017.BM-4-5.CHW,,kWh,kwh,28705,METER,Meter,"['meter', 'elecMeter']"
1038,308642,438,AOLTW.FPMETER-017.BM-4-5.HW,,kWh,kwh,28705,METER,Meter,"['meter', 'elecMeter']"
1039,308643,438,AOLTW.FPMETER-017.BM-4-6.CHW,,kWh,kwh,28706,METER,Meter,"['meter', 'elecMeter']"
1040,308644,438,AOLTW.FPMETER-017.BM-4-6.HW,,kWh,kwh,28706,METER,Meter,"['meter', 'elecMeter']"
1041,308645,438,AOLTW.FPMETER-017.BM-4NH,,kWh,kwh,28707,METER,Meter,"['meter', 'elecMeter']"
1042,308646,438,AOLTW.FPMETER-017.BM-4NO,,kWh,kwh,28708,METER,Meter,"['meter', 'elecMeter']"
1043,308647,438,AOLTW.FPMETER-017.BM-4NR,,kWh,kwh,28709,METER,Meter,"['meter', 'elecMeter']"
1044,308648,438,AOLTW.FPMETER-017.SM-027,,kWh,kwh,28710,METER,Meter,"['meter', 'elecMeter']"
1045,308649,438,AOLTW.FPMETER-017.SM-029,,kWh,kwh,28711,METER,Meter,"['meter', 'elecMeter']"
1046,308650,438,AOLTW.FPMETER-017.SM-030,,kWh,kwh,28712,METER,Meter,"['meter', 'elecMeter']"
1047,308651,438,AOLTW.FPMETER-017.WM-019,,kWh,kwh,28713,METER,Meter,"['meter', 'elecMeter']"
1048,308652,438,AOLTW.FPMETER-017.WM-020,,kWh,kwh,28714,METER,Meter,"['meter', 'elecMeter']"
1049,308653,438,AOLTW.FPMETER-017.WM-021,,kWh,kwh,28715,METER,Meter,"['meter', 'elecMeter']"
1050,308654,438,AOLTW.FPMETER-017.WM-022,,kWh,kwh,28716,METER,Meter,"['meter', 'elecMeter']"
1051,308655,438,AOLTW.FPMETER-019.BM-11A,,kWh,kwh,28717,METER,Meter,"['meter', 'elecMeter']"
1052,308656,438,AOLTW.FPMETER-019.BM-JZS,,kWh,kwh,28718,METER,Meter,"['meter', 'elecMeter']"
1053,308657,438,AOLTW.FPMETER-019.WM-007,,kWh,kwh,28719,METER,Meter,"['meter', 'elecMeter']"
1054,308658,438,AOLTW.FPMETER-020.SM-06A,,kWh,kwh,28720,METER,Meter,"['meter', 'elecMeter']"
1055,308659,438,AOLTW.FPMETER-020.SM-06B,,kWh,kwh,28721,METER,Meter,"['meter', 'elecMeter']"
1056,308660,438,AOLTW.FPMETER-020.SM-06B2,,kWh,kwh,28721,METER,Meter,"['meter', 'elecMeter']"
1057,308661,438,AOLTW.FPMETER-022.BM-04S,,kWh,kwh,28722,METER,Meter,"['meter', 'elecMeter']"
1058,308662,438,AOLTW.FPMETER-022.BM-4SO,,kWh,kwh,28723,METER,Meter,"['meter', 'elecMeter']"
1059,308663,438,AOLTW.FPMETER-022.BM-4SR,,kWh,kwh,28724,METER,Meter,"['meter', 'elecMeter']"
1060,308664,438,AOLTW.FPMETER-022.WM-018,,kWh,kwh,28725,METER,Meter,"['meter', 'elecMeter']"
1061,308665,438,AOLTW.FPMETER-022.WM-023,,kWh,kwh,28726,METER,Meter,"['meter', 'elecMeter']"
1062,308666,438,AOLTW.FPMETER-024.BM-10N,,kWh,kwh,28727,METER,Meter,"['meter', 'elecMeter']"
1063,308667,438,AOLTW.FPMETER-024.SM-10N,,kWh,kwh,28728,METER,Meter,"['meter', 'elecMeter']"
1064,308668,438,AOLTW.FPMETER-024.WM-011,,kWh,kwh,28729,METER,Meter,"['meter', 'elecMeter']"
1065,308669,438,AOLTW.FPMETER-026.BM-003,,kWh,kwh,28730,METER,Meter,"['meter', 'elecMeter']"
1066,308670,438,AOLTW.FPMETER-026.BM-008,,kWh,kwh,28731,METER,Meter,"['meter', 'elecMeter']"
1067,308671,438,AOLTW.FPMETER-026.BM-0CH,,kWh,kwh,28732,METER,Meter,"['meter', 'elecMeter']"
1068,308672,438,AOLTW.FPMETER-027.BM-001,,kWh,kwh,28733,METER,Meter,"['meter', 'elecMeter']"
1069,308673,438,AOLTW.FPMETER-027.BM-002,,kWh,kwh,28734,METER,Meter,"['meter', 'elecMeter']"
1070,308674,438,AOLTW.FPMETER-027.BM-004,,kWh,kwh,28735,METER,Meter,"['meter', 'elecMeter']"
1071,308675,438,AOLTW.FPMETER-028.SM-012,,kWh,kwh,28736,METER,Meter,"['meter', 'elecMeter']"
1072,308676,438,AOLTW.FPMETER-028.SM-013,,kWh,kwh,28737,METER,Meter,"['meter', 'elecMeter']"
1073,308677,438,AOLTW.FPMETER-028.SM-017,,kWh,kwh,28738,METER,Meter,"['meter', 'elecMeter']"
1074,308678,438,AOLTW.FPMETER-028.SM-13A,,kWh,kwh,28739,METER,Meter,"['meter', 'elecMeter']"
1075,308679,438,AOLTW.FPMETER-028.WM-016,,kWh,kwh,28740,METER,Meter,"['meter', 'elecMeter']"
1076,308680,438,AOLTW.FPMETER-032.SM-021,,kWh,kwh,28741,METER,Meter,"['meter', 'elecMeter']"
1077,308681,438,AOLTW.FPMETER-032.WM-017,,kWh,kwh,28742,METER,Meter,"['meter', 'elecMeter']"
1078,308682,438,AOLTW.FPMETER-034.BM-12N,,kWh,kwh,28743,METER,Meter,"['meter', 'elecMeter']"
1079,308683,438,AOLTW.FPMETER-035.BM-13N,,kWh,kwh,28744,METER,Meter,"['meter', 'elecMeter']"
1080,308684,438,AOLTW.FPMETER-036.BM-14N,,kWh,kwh,28745,METER,Meter,"['meter', 'elecMeter']"
1081,308685,438,AOLTW.FPMETER-036.BM-14N1,,kWh,kwh,28745,METER,Meter,"['meter', 'elecMeter']"
1082,308686,438,AOLTW.FPMETER-037.BM-15N,,kWh,kwh,28746,METER,Meter,"['meter', 'elecMeter']"
1083,308687,438,AOLTW.FPMETER-038.BM-16N,,kWh,kwh,28747,METER,Meter,"['meter', 'elecMeter']"
1084,308688,438,AOLTW.FPMETER-038.BM-16N1,,kWh,kwh,28747,METER,Meter,"['meter', 'elecMeter']"
1085,308691,438,AOLTW.FPMETER-041.BM-0052,,kWh,kwh,28748,METER,Meter,"['meter', 'elecMeter']"
1086,308692,438,AOLTW.FPMETER-041.BM-0053,,kWh,kwh,28748,METER,Meter,"['meter', 'elecMeter']"
1087,308689,438,AOLTW.FPMETER-041.BM-005,,kWh,kwh,28748,METER,Meter,"['meter', 'elecMeter']"
1088,308690,438,AOLTW.FPMETER-041.BM-0051,,kWh,kwh,28748,METER,Meter,"['meter', 'elecMeter']"
1089,308693,438,AOLTW.FPMETER-041.BM-006,,kWh,kwh,28749,METER,Meter,"['meter', 'elecMeter']"
1090,308694,438,AOLTW.FPMETER-041.BM-007,,kWh,kwh,28750,METER,Meter,"['meter', 'elecMeter']"
1091,308695,438,AOLTW.FPMETER-041.SM-007,,kWh,kwh,28751,METER,Meter,"['meter', 'elecMeter']"
1092,308696,438,AOLTW.FPMETER-041.SM-008,,kWh,kwh,28752,METER,Meter,"['meter', 'elecMeter']"
1093,308697,438,AOLTW.FPMETER-041.SM-009,,kWh,kwh,28753,METER,Meter,"['meter', 'elecMeter']"
1094,308698,438,AOLTW.FPMETER-041.SM-010,,kWh,kwh,28754,METER,Meter,"['meter', 'elecMeter']"
1095,308699,438,AOLTW.FPMETER-041.SM-011,,kWh,kwh,28755,METER,Meter,"['meter', 'elecMeter']"
1096,308700,438,AOLTW.FPMETER-041.SM-022,,kWh,kwh,28756,METER,Meter,"['meter', 'elecMeter']"
1097,308701,438,AOLTW.FPMETER-043.SM-014,,kWh,kwh,28757,METER,Meter,"['meter', 'elecMeter']"
1098,308702,438,AOLTW.FPMETER-043.SM-015,,kWh,kwh,28758,METER,Meter,"['meter', 'elecMeter']"
1099,308703,438,AOLTW.FPMETER-043.SM-016,,kWh,kwh,28759,METER,Meter,"['meter', 'elecMeter']"
1100,308704,438,AOLTW.FPMETER-043.SM-018,,kWh,kwh,28760,METER,Meter,"['meter', 'elecMeter']"
1101,308705,438,AOLTW.FPMETER-043.WM-013,,kWh,kwh,28761,METER,Meter,"['meter', 'elecMeter']"
1102,308706,438,AOLTW.FPMETER-043.WM-12A,,kWh,kwh,28762,METER,Meter,"['meter', 'elecMeter']"
1103,308707,438,AOLTW.FPMETER-043.WM-12B,,kWh,kwh,28763,METER,Meter,"['meter', 'elecMeter']"
1104,308708,438,AOLTW.FPMETER-043.WM-12C,,kWh,kwh,28764,METER,Meter,"['meter', 'elecMeter']"
1105,308709,438,AOLTW.FPMETER-043.WM-12D,,kWh,kwh,28765,METER,Meter,"['meter', 'elecMeter']"
1106,308710,438,AOLTW.FPMETER-046.SM-019,,kWh,kwh,28766,METER,Meter,"['meter', 'elecMeter']"
1107,308711,438,AOLTW.FPMETER-050.BM-381,,kWh,kwh,28767,METER,Meter,"['meter', 'elecMeter']"
1108,308712,438,AOLTW.FPMETER-050.BM-382,,kWh,kwh,28768,METER,Meter,"['meter', 'elecMeter']"
1109,308713,438,AOLTW.FPMETER-052.BM-0CT,,kWh,kwh,28769,METER,Meter,"['meter', 'elecMeter']"
1110,308714,438,AOLTW.FPMETER-052.WM-015,,kWh,kwh,28770,METER,Meter,"['meter', 'elecMeter']"
